Age,SupportCallsLastYear,AverageBill,ChurnIndicator
70,0,32,0.022
0,0,98,0.001
64,1,20,0.1
78,1,90,0.001
12,0,81,0.001
38,3,85,0.004
8,2,63,0.028
6,3,47,0.039
75,0,90,0.002
37,2,72,0.028
57,0,24,0.009
7,2,92,0
72,2,46,0.015
68,0,16,0.027
37,1,77,0.007
17,0,17,0.02
45,0,70,0.015
33,0,82,0.005
30,1,18,0.141
31,1,84,0.001
58,0,45,0.007
4,5,105,0.022
55,1,75,0.003
59,1,25,0.003
3,4,39,0.013
2,9,50,0.025
9,2,54,0.005
49,0,14,0.034
18,3,92,0.008
16,0,50,0.023
33,4,44,0.056
46,5,37,0.072
40,1,96,0.005
39,1,92,0.021
13,0,66,0.015
9,4,46,0.008
31,0,102,0.002
18,0,70,0.006
70,0,71,0.001
10,6,106,0.008
53,0,27,0.008
35,1,42,0.025
21,1,31,0.036
21,3,62,0.003
71,2,29,0.1
58,0,90,0.005
22,0,41,0.013
16,1,28,0.013
38,1,77,0.005
20,7,60,0.075
16,2,33,0.044
46,6,16,0.126
52,2,48,0.043
79,2,98,0.017
79,0,94,0.008
13,2,59,0.023
15,0,62,0.002
67,0,58,0.004
17,0,101,0.006
9,0,104,0.009
36,1,97,0.028
11,2,99,0.001
79,2,36,0.02
54,3,48,0.005
20,0,22,0.045
69,0,110,0.001
65,0,74,0
43,4,87,0.03
14,0,48,0.004
13,0,76,0.004
26,0,22,0.005
17,8,57,0.009
43,0,45,0.003
10,2,57,0.036
23,5,47,0.042
26,1,28,0.068
41,1,39,0.043
73,0,82,0.006
69,1,25,0.073
3,2,12,0.093
49,1,20,0.088
4,0,83,0
30,2,81,0.001
62,3,14,0.103
65,0,10,0.007
24,0,45,0.004
53,0,32,0.029
40,5,76,0.004
74,4,45,0.031
62,4,42,0.032
71,0,33,0.006
76,0,40,0.01
13,0,46,0.015
54,0,17,0.035
43,2,62,0.029
60,1,12,0.052
78,2,43,0.032
5,0,79,0.004
19,0,19,0.009
43,0,109,0.002
11,0,30,0.022
38,3,76,0.026
56,0,48,0.006
19,9,11,0.505
6,0,36,0.013
7,0,62,0.015
54,0,18,0.003
54,0,26,0.029
42,0,86,0
18,1,80,0.008
7,0,86,0.001
43,2,89,0.015
5,2,67,0.009
6,0,37,0.004
35,7,17,0.37
67,2,107,0.015
37,0,71,0.007
17,2,90,0.022
48,0,63,0.003
74,2,66,0.003
80,4,51,0.082
61,2,97,0.023
70,4,63,0.028
29,0,42,0.006
43,1,25,0.024
29,3,71,0.01
36,2,99,0.006
31,1,55,0.012
60,5,17,0.231
6,1,69,0.007
35,0,22,0.024
35,4,86,0.006
7,0,19,0.016
13,0,107,0.003
23,0,29,0.012
63,3,57,0.048
46,0,62,0.002
34,1,15,0.041
50,1,59,0.024
45,0,24,0
12,0,10,0.078
53,1,44,0.018
31,0,76,0
15,0,74,0.005
41,1,100,0.008
21,0,90,0.007
63,1,43,0.01
61,1,66,0.024
21,5,34,0.192
53,7,26,0.277
17,0,77,0.003
21,4,102,0.013
45,3,40,0.042
72,0,32,0.021
68,3,27,0.079
26,0,13,0.05
73,3,68,0.025
64,0,88,0.007
8,0,56,0.007
3,2,17,0.007
69,4,67,0.032
65,1,106,0.005
16,0,23,0.01
40,0,27,0.003
48,1,85,0.011
72,1,97,0.007
75,1,84,0.009
61,0,84,0.001
10,3,30,0.139
23,0,81,0.002
55,8,108,0.009
63,8,63,0.065
70,0,23,0.025
72,3,105,0.025
42,0,84,0
64,0,66,0.013
2,1,92,0.02
79,2,60,0.014
58,0,23,0.02
11,0,62,0.004
51,2,94,0.018
28,3,43,0.042
15,2,68,0.012
40,0,17,0.007
76,3,105,0.014
64,1,35,0.029
28,2,76,0.019
73,0,33,0.013
52,6,86,0.034
64,0,71,0.006
47,2,105,0.021
72,1,23,0
23,0,38,0.002
19,0,22,0.001
70,1,26,0.002
58,1,90,0.011
6,3,71,0.002
48,0,19,0.02
45,0,56,0.022
66,1,90,0.007
29,0,59,0.002
67,0,42,0.02
50,0,89,0.004
56,2,71,0
39,0,79,0.004
24,4,64,0.027
69,0,66,0.014
54,8,32,0.083
39,10,85,0.01
67,0,107,0.009
25,0,11,0.009
36,5,84,0.033
68,0,27,0.009
66,3,36,0.067
69,1,42,0.007
1,0,96,0.01
47,1,45,0.041
53,0,56,0.018
71,1,107,0.01
46,0,19,0.016
37,2,68,0.008
27,2,75,0.021
1,0,54,0.007
74,0,41,0.012
60,6,63,0.008
76,9,98,0.007
62,0,19,0.008
0,1,106,0.019
49,0,68,0.003
69,1,71,0.006
20,4,87,0.018
77,0,94,0.002
76,0,103,0.001
62,0,66,0.005
14,0,71,0.009
26,1,12,0.161
18,3,69,0.055
47,9,109,0.002
77,5,101,0.017
79,9,31,0.249
23,0,108,0.002
51,3,70,0.014
16,1,82,0.016
3,1,97,0.013
34,0,22,0.012
3,0,53,0.003
59,2,69,0.01
29,2,33,0
17,1,47,0.029
8,5,97,0.051
68,1,105,0.006
6,0,48,0.02
45,3,93,0.027
66,3,79,0.049
65,0,27,0.003
52,4,42,0.038
65,0,53,0.004
70,1,72,0.018
67,2,48,0.05
27,5,80,0.024
50,1,40,0.006
2,0,19,0.042
30,1,52,0.012
18,0,92,0.001
77,5,63,0.025
17,1,63,0.012
29,2,60,0.05
21,9,106,0.102
38,0,56,0.007
66,0,58,0
40,0,33,0.021
69,0,45,0.013
44,7,14,0.139
73,0,109,0.003
61,0,37,0.018
28,1,79,0.016
35,3,94,0.008
49,1,74,0.008
25,7,86,0.024
27,9,103,0.06
59,1,68,0.028
2,0,11,0.081
35,2,96,0.016
70,1,91,0.006
23,0,96,0.005
34,0,27,0.023
38,8,42,0.272
1,1,28,0.069
79,1,105,0.01
39,3,103,0.016
52,2,86,0.022
71,3,58,0.069
9,0,20,0.033
58,0,11,0.059
28,0,98,0.006
62,0,43,0.013
15,0,61,0.009
1,0,95,0.008
8,2,70,0.006
63,4,79,0.029
74,5,70,0.047
9,0,67,0.001
54,1,23,0.007
29,2,45,0.044
68,7,94,0.039
41,0,71,0
70,0,106,0.004
29,0,39,0.007
24,0,43,0.007
40,1,106,0.018
44,9,69,0.049
35,0,79,0.005
28,5,100,0.05
70,1,48,0.027
8,0,27,0.01
20,4,43,0.021
46,3,44,0.006
32,5,37,0.142
51,0,38,0.003
10,3,82,0.005
72,0,51,0.005
25,0,64,0.003
8,5,103,0.042
59,0,23,0.011
27,2,86,0.007
44,4,41,0.031
24,1,76,0.008
79,0,66,0.003
28,2,10,0.084
22,2,29,0.055
46,0,12,0.014
21,3,33,0.062
42,0,17,0.009
9,2,31,0.016
24,0,24,0.004
50,0,12,0.012
61,0,52,0.025
17,1,42,0.007
1,0,73,0.008
63,0,44,0.008
43,1,63,0.008
25,7,44,0.084
26,2,51,0.01
25,2,94,0.017
12,0,24,0.014
28,0,79,0.004
60,0,103,0.001
22,3,78,0.001
4,1,97,0.002
4,9,25,0.199
31,0,109,0
33,0,54,0.004
27,1,102,0.005
61,0,90,0.002
38,1,49,0.019
6,6,90,0.017
40,4,95,0.042
64,3,24,0.16
20,6,29,0.073
46,4,61,0.017
32,1,93,0
64,0,34,0.007
76,1,28,0.025
61,7,38,0.007
60,0,23,0.025
51,0,105,0.013
54,0,93,0.006
14,0,107,0.002
20,0,33,0
68,6,94,0.1
55,0,22,0.029
52,8,16,0.277
66,1,51,0.039
2,1,25,0.004
35,3,65,0.029
59,1,60,0.021
58,0,99,0.005
65,0,97,0.007
71,1,77,0.013
77,1,29,0.046
42,0,101,0.009
8,0,48,0.002
2,0,95,0.01
20,5,49,0.068
52,2,44,0
73,5,32,0.046
49,1,89,0.012
35,0,108,0.002
23,0,102,0.006
76,0,73,0.002
71,0,78,0.004
66,0,38,0.007
41,1,33,0.006
70,0,104,0.009
32,1,59,0.015
17,2,44,0.013
71,0,77,0.002
64,0,59,0.011
34,0,67,0.006
26,2,48,0.065
79,0,93,0.001
70,0,90,0.007
62,2,32,0.09
25,1,104,0.001
66,3,82,0.049
43,1,96,0.013
9,3,72,0.005
63,0,94,0.012
4,1,18,0.002
61,1,80,0.014
15,4,101,0.024
62,0,71,0.002
62,0,99,0.002
19,1,97,0.008
38,2,17,0.119
44,9,63,0.1
34,0,99,0.005
2,1,46,0.002
49,0,57,0.004
63,1,30,0.021
17,0,74,0.004
11,0,70,0.011
67,3,32,0.151
64,0,81,0.002
33,3,28,0.045
28,0,30,0.011
41,4,86,0.054
75,1,105,0.003
19,7,42,0.082
48,3,88,0.02
15,1,72,0.017
73,1,89,0.005
74,1,70,0.012
34,0,78,0.003
13,0,30,0.011
6,0,68,0.01
17,7,93,0.042
30,0,96,0.007
71,0,23,0.014
6,1,73,0.016
39,1,89,0.004
59,6,24,0.243
54,1,66,0.017
62,0,68,0.002
28,4,33,0.03
17,7,38,0.106
79,2,10,0.106
28,1,65,0.029
29,1,68,0.005
10,1,97,0.016
8,0,10,0.128
0,1,34,0.003
51,1,48,0.057
14,1,36,0.076
28,1,77,0.005
55,0,65,0.002
52,0,49,0.001
75,0,50,0
57,1,78,0.015
38,0,10,0.057
24,0,16,0.048
45,0,98,0.004
22,2,72,0.002
1,1,100,0.002
54,4,20,0.136
79,5,44,0.005
26,1,46,0.059
11,2,105,0.001
6,2,100,0.01
44,0,69,0.001
16,0,35,0.002
63,0,97,0.003
48,0,31,0.011
28,0,46,0.027
50,2,67,0.061
24,1,15,0.004
11,8,41,0.078
29,7,73,0.066
11,0,54,0.01
54,6,59,0.032
63,3,25,0.031
72,0,37,0.015
12,0,15,0.027
29,0,53,0.003
64,1,100,0.006
11,0,52,0.01
46,1,100,0.012
53,4,21,0.04
2,0,16,0.032
47,1,83,0.022
59,1,106,0.009
32,0,58,0.018
47,3,105,0.006
13,0,53,0.012
76,0,91,0.008
39,3,87,0.029
45,1,83,0.014
52,4,44,0.119
27,3,39,0.056
22,0,72,0.001
68,1,18,0.064
70,0,11,0.013
60,2,65,0.044
72,0,65,0.003
79,1,41,0.011
49,1,29,0.023
23,4,34,0.061
70,0,107,0.002
7,0,108,0.006
0,1,94,0.002
57,0,103,0.006
59,2,88,0.026
9,1,19,0.105
79,0,93,0.001
13,0,28,0.002
73,3,91,0.054
77,6,57,0.076
68,0,32,0.013
21,1,24,0.084
70,1,31,0.03
49,0,31,0.004
78,10,33,0.18
10,0,24,0.011
8,0,40,0.001
23,2,17,0.085
6,6,70,0.01
71,0,21,0.013
6,1,110,0.004
1,10,48,0.086
52,4,50,0.077
15,0,58,0.018
71,2,80,0.021
54,0,95,0.001
69,5,94,0.022
62,0,107,0
22,1,44,0.026
78,3,102,0.027
68,3,44,0.057
77,0,72,0.008
61,0,58,0.01
36,1,19,0.048
60,1,80,0.006
63,0,35,0.008
6,6,60,0.023
31,2,81,0.011
64,6,101,0.013
32,0,91,0.013
49,0,85,0.002
36,0,20,0.015
22,0,16,0.013
50,5,57,0.034
30,0,83,0.001
7,0,64,0.007
15,1,39,0.026
14,0,105,0.003
13,1,51,0.014
8,2,89,0.023
60,4,81,0.048
50,0,88,0.003
52,1,94,0.001
17,4,104,0.032
55,6,10,0.037
9,0,11,0.118
7,0,87,0.007
55,0,89,0.007
65,1,97,0.02
68,5,91,0.003
75,0,92,0.001
14,0,92,0.007
31,0,79,0.004
60,6,64,0.071
41,0,88,0.005
7,4,108,0.02
70,1,23,0.022
3,0,17,0.004
28,0,43,0
11,3,38,0.007
52,0,50,0.003
51,4,108,0.013
55,2,61,0.043
39,3,71,0.046
42,0,38,0.006
17,4,67,0.006
43,0,46,0.011
70,0,68,0.003
11,1,23,0.007
38,0,69,0.011
64,1,31,0.053
25,0,76,0.01
45,3,34,0.042
68,5,102,0.008
3,1,21,0.078
15,0,90,0.003
13,0,90,0.008
35,1,46,0.008
52,5,98,0.003
45,1,67,0
7,0,62,0.015
44,3,95,0.013
43,0,56,0.023
47,0,35,0.006
56,1,27,0.016
42,4,89,0.003
11,1,68,0
69,0,18,0.012
27,0,33,0.006
11,8,85,0.045
33,0,106,0.005
11,3,30,0.037
15,8,38,0.053
63,0,74,0.012
75,4,85,0.015
4,1,13,0.009
20,6,87,0.031
39,0,48,0.004
55,0,43,0.014
42,4,22,0.069
12,7,20,0.15
54,0,78,0.004
18,0,64,0.008
32,9,32,0.197
18,1,101,0.011
40,1,73,0.001
40,0,72,0.006
30,1,18,0.001
14,1,63,0.022
25,9,54,0.02
1,2,23,0.019
31,0,30,0.004
13,2,47,0.063
55,10,66,0.112
27,0,87,0.015
77,0,92,0.001
63,0,31,0.004
14,7,103,0.027
14,1,82,0.003
55,1,15,0.046
49,0,55,0.013
57,0,87,0.008
2,2,65,0.008
30,0,35,0.009
56,10,42,0.012
23,0,23,0.011
29,0,64,0.011
22,3,13,0.057
73,2,97,0.022
76,0,94,0.002
42,6,11,0.236
69,1,11,0.006
37,1,25,0.004
65,1,104,0.004
62,1,80,0.014
41,0,37,0.004
5,6,44,0.205
37,0,13,0.029
23,5,56,0.072
3,1,80,0.006
43,0,41,0.017
6,4,27,0.077
4,1,16,0.032
56,0,86,0.007
39,10,98,0.092
52,0,29,0.003
73,3,50,0.046
26,0,42,0.007
18,2,32,0.012
61,4,46,0.081
64,5,65,0.041
27,1,59,0.01
74,0,87,0
70,0,20,0.039
79,5,89,0.076
25,0,45,0.001
3,1,93,0.017
79,7,46,0.077
71,3,86,0.022
20,2,22,0.054
26,1,100,0.001
42,0,18,0.02
63,0,23,0.015
2,0,51,0.006
62,1,85,0.005
6,1,69,0.014
11,0,98,0.001
56,1,74,0.019
50,0,71,0
72,1,61,0.009
27,1,38,0.001
54,1,77,0.03
22,2,21,0.012
36,1,43,0.005
45,0,71,0.002
11,9,24,0.309
54,0,14,0.058
77,0,45,0.013
18,0,65,0.014
36,2,83,0.008
53,2,81,0.003
76,0,60,0.013
66,4,57,0.019
8,0,55,0.002
0,0,42,0.003
63,1,96,0.003
61,1,62,0.025
60,2,85,0.001
65,0,24,0.038
2,3,88,0.008
69,1,20,0.01
8,1,74,0.013
75,5,97,0.021
51,2,93,0
62,0,75,0.004
40,2,96,0.007
13,0,51,0.001
45,0,43,0.021
30,0,100,0.004
74,0,53,0.006
36,9,60,0.083
40,1,77,0.008
1,0,69,0.002
16,4,92,0.014
55,5,18,0.124
67,0,28,0.009
12,3,22,0.116
72,1,30,0.009
74,4,27,0.009
17,0,69,0.014
38,2,45,0
78,0,95,0.006
23,0,48,0.004
67,3,103,0.012
57,1,62,0.032
39,9,22,0.116
4,0,35,0.009
6,3,44,0.059
17,0,108,0.002
29,0,42,0.005
29,0,104,0.009
46,0,30,0.023
40,3,91,0.043
74,0,36,0.001
6,5,44,0.024
75,1,64,0.003
58,0,89,0.002
46,0,15,0.054
58,2,73,0.01
4,0,106,0.005
23,0,16,0.005
6,0,42,0.004
51,0,76,0.005
51,2,53,0.036
55,2,87,0.015
24,0,97,0.006
16,0,35,0.011
70,0,23,0.008
75,0,83,0.003
79,3,44,0.009
41,1,101,0.013
62,2,62,0.012
35,0,97,0.007
3,1,16,0.079
12,1,94,0.002
43,2,74,0.009
70,1,27,0.073
1,0,17,0.075
61,0,27,0.05
34,4,76,0.035
79,0,88,0
76,1,31,0.011
57,0,34,0.017
40,1,102,0.003
21,1,95,0.016
21,0,38,0.013
55,0,48,0.018
27,0,65,0.007
76,1,79,0.021
20,0,107,0.001
18,1,11,0.106
65,0,53,0.002
30,9,35,0.001
31,0,100,0.001
22,0,103,0.005
75,1,83,0.022
47,6,78,0.002
9,0,89,0.001
11,0,30,0.023
1,1,101,0.004
73,0,21,0.009
32,0,83,0.001
51,0,100,0.001
79,0,69,0.019
78,4,83,0.063
26,0,68,0.011
41,0,63,0.014
47,0,94,0.005
1,2,51,0.021
74,0,20,0.026
47,0,109,0.003
2,0,72,0.009
17,4,36,0.032
70,2,32,0.011
64,5,34,0.034
8,1,32,0.005
8,0,35,0.004
61,0,74,0.008
61,9,54,0.115
23,4,97,0.063
50,0,82,0.001
74,0,66,0.01
64,2,103,0.004
22,8,41,0.059
20,1,95,0
46,0,16,0.017
42,1,31,0.015
7,1,96,0
29,0,48,0.005
14,6,42,0.097
31,1,30,0.029
30,9,62,0.066
39,1,69,0.026
32,1,31,0.004
55,9,62,0.006
5,4,44,0.01
9,0,21,0.001
36,5,66,0.028
35,10,90,0.057
54,1,22,0.003
12,2,33,0.062
62,0,77,0.004
21,0,40,0.018
3,1,34,0
51,0,103,0
80,3,87,0.025
46,2,87,0.006
71,1,29,0.046
32,0,22,0.001
27,0,32,0.001
72,4,49,0.012
66,0,97,0.002
2,0,60,0.003
32,0,15,0.059
40,2,32,0.12
29,3,65,0.035
39,0,55,0.01
47,2,80,0.036
38,2,37,0.006
66,2,36,0.039
30,3,87,0.041
51,1,79,0.003
5,3,32,0.07
32,2,20,0.044
42,0,21,0.007
38,0,25,0.005
70,0,75,0.011
42,0,10,0.034
37,0,94,0.002
16,1,58,0.015
12,1,69,0.015
56,8,103,0.08
56,9,38,0.255
39,0,82,0.005
4,1,86,0.001
74,7,59,0.108
27,3,33,0.029
6,1,27,0.07
77,0,57,0.002
26,7,110,0.011
73,0,44,0.018
56,8,75,0.038
79,0,110,0
68,1,37,0.031
74,9,97,0.032
36,1,61,0.003
69,0,50,0.004
53,0,30,0.002
73,0,53,0.01
51,0,44,0.021
49,0,37,0
53,1,73,0.027
33,0,29,0.029
10,1,79,0.004
48,3,11,0.176
61,1,52,0.043
76,0,14,0.028
70,0,19,0.05
13,0,47,0.005
54,1,78,0.004
67,0,41,0.016
15,0,75,0.011
9,6,96,0.021
53,1,39,0.026
15,2,68,0.023
71,0,43,0.003
63,2,64,0.002
48,3,84,0.026
6,1,81,0.002
18,0,73,0.015
12,0,39,0.023
40,7,59,0.041
8,1,67,0.025
37,1,22,0.006
2,6,89,0.005
5,0,24,0
49,0,34,0.017
25,5,75,0
12,4,36,0.036
35,1,109,0.005
12,2,76,0.001
28,0,53,0.015
33,0,92,0.01
7,0,41,0.002
28,0,57,0.007
73,1,68,0.022
31,0,105,0.003
42,0,83,0.002
35,3,67,0.04
67,1,18,0.023
25,0,50,0.005
64,1,68,0.027
3,0,75,0.004
33,2,91,0.007
26,0,21,0.016
76,9,52,0.027
38,2,17,0.063
14,4,105,0.011
39,3,101,0.002
77,2,55,0.035
38,1,29,0.056
48,0,108,0.002
54,2,87,0.034
12,0,109,0.005
16,0,20,0.011
64,0,52,0
13,0,21,0.011
32,1,50,0.032
39,2,74,0.015
52,1,20,0.075
72,0,10,0.032
9,3,41,0.021
31,1,47,0.004
41,7,90,0.06
40,5,78,0.01
58,0,12,0.028
18,5,62,0.095
38,10,61,0.007
51,0,88,0.005
57,3,101,0.009
70,0,95,0.004
44,2,46,0.007
51,0,66,0.001
2,3,42,0.053
19,4,31,0.059
31,3,23,0.078
52,3,85,0.013
65,0,99,0.002
78,1,11,0.065
73,2,69,0.024
36,3,71,0.031
17,0,91,0.001
4,3,12,0.149
2,1,107,0.002
17,4,94,0.039
36,0,38,0.008
49,0,80,0.007
49,8,79,0.026
25,0,18,0.057
43,2,71,0.038
73,0,86,0.009
48,10,68,0.025
10,0,109,0.005
59,0,108,0
76,1,33,0.04
50,2,99,0.012
38,2,21,0.004
9,0,42,0.017
56,1,95,0.005
30,0,98,0.01
67,0,96,0.002
71,2,47,0.033
35,0,31,0.012
78,1,97,0.003
79,0,36,0.027
18,3,102,0.01
3,7,14,0.106
70,0,11,0.021
22,0,78,0.015
57,1,20,0.085
42,7,62,0.131
35,5,26,0.023
8,10,107,0.086
77,0,16,0.038
79,0,66,0.003
45,0,55,0.014
77,0,109,0.002
1,0,77,0.002
45,0,51,0.015
61,1,105,0.006
61,1,17,0.118
68,0,26,0.038
71,0,87,0.011
69,0,56,0.002
47,1,17,0.015
42,4,29,0.149
44,0,46,0.019
43,4,108,0.03
71,0,25,0.007
79,1,21,0.017
56,0,70,0.014
5,1,41,0.003
64,0,73,0.002
7,0,81,0.001
55,0,107,0.008
17,0,45,0.031
24,1,105,0.003
64,2,44,0.009
61,0,69,0.007
8,0,19,0.041
9,1,61,0.019
40,0,60,0.003
75,0,86,0.002
34,0,98,0.001
33,2,102,0.015
4,0,97,0.011
63,0,67,0.002
26,1,35,0.016
40,9,107,0.01
43,1,63,0.006
15,2,19,0.062
46,2,15,0.192
33,3,16,0.009
12,1,23,0.028
41,3,55,0.038
66,2,24,0.076
7,8,106,0.047
9,1,29,0.03
26,8,71,0.002
31,2,82,0.011
33,0,88,0.004
27,10,69,0.085
53,0,23,0.022
78,8,100,0.05
67,1,90,0.002
48,1,51,0.031
17,0,30,0.008
7,0,81,0.002
62,0,67,0.015
34,0,49,0.005
73,0,74,0.007
11,1,98,0.023
3,0,85,0.014
5,0,94,0.004
69,8,37,0.235
55,1,11,0.087
57,1,42,0.004
21,0,47,0.005
16,0,66,0.002
2,0,108,0.004
68,2,108,0.003
26,0,67,0.01
22,0,16,0.001
51,0,95,0.002
73,3,44,0.01
62,0,86,0.006
76,9,50,0.002
24,0,81,0.011
76,0,25,0.002
58,0,19,0.032
64,0,24,0.012
51,0,40,0.013
75,5,16,0.15
20,0,35,0.021
14,6,97,0.025
61,2,92,0.013
74,0,53,0.004
36,3,85,0.019
26,1,49,0.036
59,4,60,0.019
6,1,107,0.019
30,0,23,0.051
77,0,53,0.023
35,1,95,0
21,0,13,0.01
47,7,50,0.039
34,2,106,0.002
49,0,85,0.006
50,5,25,0.107
42,0,59,0.004
71,3,64,0.028
76,4,109,0.045
20,0,77,0.001
2,1,12,0.104
59,6,22,0.24
25,3,15,0.059
50,1,18,0.008
12,0,36,0.023
44,8,59,0.036
78,2,89,0.01
5,1,63,0.002
69,0,82,0.005
54,0,38,0.009
3,2,61,0.011
73,1,20,0.016
4,10,26,0.43
35,2,34,0.015
2,5,104,0.013
29,5,13,0.174
33,2,43,0.035
32,1,86,0.001
18,3,18,0.008
65,6,14,0.264
60,0,94,0.003
72,0,38,0.009
78,7,32,0.05
44,1,65,0.028
60,1,37,0.037
38,2,49,0.071
73,3,47,0.032
3,1,31,0.012
18,0,105,0.002
46,0,36,0.001
53,1,92,0.011
15,0,17,0.011
10,0,109,0.003
68,1,98,0.002
4,0,23,0.006
18,0,15,0.015
54,2,83,0.014
49,5,108,0.002
70,9,38,0.2
61,1,54,0.006
53,0,89,0.002
2,0,50,0.018
30,0,65,0.011
43,1,19,0.035
42,2,102,0.018
69,0,82,0.006
56,2,12,0.035
30,4,39,0.035
31,3,73,0.002
34,0,28,0.047
17,1,103,0.001
43,5,62,0.067
4,1,88,0
51,0,53,0.001
80,3,49,0.06
54,2,96,0.023
53,2,90,0.003
70,0,68,0.014
37,6,83,0.017
74,1,63,0.025
31,3,84,0.032
46,1,66,0.002
19,7,34,0.032
21,5,92,0.021
45,4,92,0.052
17,0,66,0.006
61,0,87,0.006
0,0,58,0.008
38,0,60,0.003
41,3,84,0.028
45,1,60,0.001
21,0,55,0.021
15,3,75,0.018
43,1,99,0.011
32,0,13,0.035
18,1,44,0.031
26,1,10,0.059
8,6,10,0.417
79,6,67,0.03
52,0,99,0.006
30,1,79,0.004
26,0,102,0.003
45,0,63,0.003
6,1,25,0.009
66,2,67,0.042
40,3,89,0.036
80,2,11,0.037
60,0,77,0.01
1,0,92,0.006
3,1,14,0.048
41,0,105,0
2,0,56,0.011
14,1,81,0.011
65,1,23,0.021
73,0,34,0.018
45,1,22,0.07
56,0,28,0.029
79,0,31,0.018
33,0,14,0.027
55,0,28,0.002
34,0,69,0.002
68,0,85,0.003
15,0,20,0.031
31,1,31,0.014
2,1,83,0.012
77,0,86,0.008
45,1,59,0.012
31,1,90,0.005
44,2,39,0.005
35,0,29,0.01
51,6,108,0.005
38,0,57,0.008
59,0,23,0.006
33,2,16,0.112
29,7,16,0.082
40,8,43,0.014
32,9,96,0.102
41,2,108,0.009
68,0,23,0.006
23,0,66,0.009
15,1,69,0.016
17,1,99,0.006
9,7,61,0.045
22,5,80,0.015
43,3,41,0.056
54,0,88,0.009
26,0,90,0.002
43,0,107,0.001
68,1,101,0.016
42,0,94,0.002
12,4,14,0.359
7,4,37,0.12
63,7,96,0.074
75,2,109,0.019
43,7,77,0.025
36,9,61,0.048
60,4,80,0.027
5,6,47,0.01
8,0,32,0.019
40,0,108,0.005
58,1,92,0.01
8,7,18,0.028
44,0,105,0.002
38,1,80,0.002
60,10,42,0.008
74,0,33,0.017
75,6,84,0.062
7,1,46,0.005
33,5,28,0.032
35,1,83,0.005
46,2,110,0.019
52,0,92,0.002
27,2,81,0.013
1,3,66,0.003
19,3,97,0.01
60,0,37,0.024
70,1,18,0.037
73,0,31,0.017
63,0,20,0.045
26,4,78,0.026
67,0,14,0.043
45,2,71,0.003
57,6,38,0.023
53,0,36,0.014
13,0,110,0.003
68,0,50,0.002
79,0,62,0.01
19,4,12,0.131
16,0,41,0.005
44,2,61,0.003
49,0,52,0.002
74,0,72,0.002
37,0,79,0.002
27,2,30,0.078
34,1,89,0.008
53,0,96,0.005
65,1,59,0.015
79,4,55,0.048
14,1,16,0.004
42,1,75,0.017
40,3,110,0.03
20,6,38,0.056
29,2,99,0.013
64,4,21,0.036
20,4,15,0.211
67,0,43,0.001
73,0,54,0.006
58,0,54,0
41,0,71,0.004
30,0,40,0.008
44,2,97,0.003
11,0,76,0.007
45,0,99,0.006
26,0,56,0.015
78,0,12,0.042
47,1,61,0.024
74,0,13,0.1
63,1,23,0.071
54,3,72,0.004
52,8,20,0.125
62,0,91,0.004
43,0,57,0.001
16,0,31,0.004
17,0,35,0.004
43,1,61,0
20,1,73,0.006
45,2,11,0.096
50,1,14,0.018
16,0,77,0
32,0,67,0.013
7,1,69,0.002
39,7,61,0.121
3,0,88,0.001
39,0,17,0.016
7,2,77,0.024
43,6,32,0.045
18,1,67,0.002
21,2,66,0.027
72,9,59,0.004
44,6,11,0.325
38,1,51,0.016
6,4,103,0.033
28,0,50,0.015
11,4,108,0.017
55,1,42,0.017
77,0,32,0.008
4,0,37,0.02
50,0,34,0.004
25,1,58,0.013
39,0,100,0.005
65,5,13,0.162
66,1,38,0.005
4,1,70,0.011
13,1,110,0.016
62,1,84,0.004
21,2,17,0.02
45,5,16,0.213
47,5,56,0.011
13,0,45,0.004
65,0,72,0.011
45,5,91,0.023
34,1,37,0.01
19,5,19,0.013
53,6,83,0.086
28,1,29,0.003
32,7,41,0.054
2,1,48,0.006
34,7,66,0.035
34,0,93,0.011
38,1,104,0.008
60,1,58,0.04
25,2,103,0.017
20,6,20,0.083
56,0,44,0.016
55,1,99,0.008
63,2,102,0.004
5,1,68,0.002
21,0,37,0.001
44,2,59,0
62,0,84,0.012
8,3,95,0.006
71,3,19,0.208
46,1,70,0.003
73,0,63,0.002
29,0,108,0.002
0,0,47,0.005
63,1,76,0.003
20,3,93,0.006
6,1,24,0.057
60,1,80,0.008
44,4,85,0.002
22,1,43,0.02
2,0,15,0.003
27,1,17,0.013
61,1,42,0.003
54,1,71,0.024
76,4,96,0.015
65,1,84,0.001
1,0,31,0.002
8,1,103,0.01
22,1,36,0.037
41,1,11,0.133
45,2,94,0.007
41,7,101,0.052
47,6,35,0.096
11,0,23,0.013
65,0,26,0.016
2,8,109,0.019
72,1,11,0.048
67,1,39,0.024
70,0,48,0.01
29,3,87,0.004
20,3,72,0.005
73,2,67,0.019
32,0,68,0.004
35,0,29,0.014
73,0,100,0.012
26,0,105,0.004
28,0,30,0.032
28,2,59,0.01
70,4,92,0.051
11,5,110,0.023
66,0,41,0.001
57,1,19,0.013
22,8,43,0.079
28,0,91,0.008
20,0,16,0.01
44,5,48,0.127
68,0,103,0
11,0,74,0.008
76,2,107,0.022
45,3,79,0.022
78,5,101,0.02
34,0,106,0.004
27,0,47,0.016
